"651","46","649","1976-12-21 12:28:35"
"652","71","1975","2000-07-25 19:35:31"
"653","62","1636","1991-06-17 23:24:42"
"654","9","341","2024-01-09 17:25:48"
"655","84","1675","2018-01-01 10:31:25"
"656","65","1979","1986-11-21 08:08:02"
"657","59","1770","1992-11-11 06:40:23"
"658","45","1578","2019-11-02 06:18:01"
"659","23","630","1995-07-31 01:52:56"
"660","16","260","1985-05-13 17:00:26"
"661","69","1675","1999-09-23 01:24:51"
"662","21","647","1998-11-12 23:54:26"
"663","5","970","2003-12-08 08:50:31"
"664","77","1707","1980-09-02 05:50:10"
"665","95","1367","2010-06-28 08:34:53"
"666","89","678","2008-08-20 09:56:22"
"667","65","1569","1974-05-30 08:34:04"
"668","80","46","2024-04-19 18:38:38"
"669","22","888","2006-07-08 13:26:03"
"670","81","1316","1993-05-25 00:17:42"
"671","62","364","2014-04-10 03:59:08"
"672","67","1729","2023-07-04 06:26:21"
"673","75","1790","1986-04-20 07:08:13"
"674","77","385","2011-10-21 08:30:47"
"675","27","1406","1992-02-15 13:50:55"
"676","33","519","1995-07-05 18:56:11"
"677","91","1080","2012-06-27 06:25:37"
"678","80","94","1970-06-24 16:41:15"
"679","56","463","1974-03-27 16:05:53"
"680","83","1992","2021-12-15 10:46:34"
"681","90","1989","1970-07-12 05:39:05"
"682","28","1951","1985-09-19 14:02:17"
"683","75","1899","1978-01-15 16:31:28"
"684","59","1237","1970-04-09 07:44:25"
"685","31","989","2016-12-06 15:36:10"
"686","99","1509","2003-03-22 06:21:06"
"687","7","86","2013-03-10 10:52:44"
"688","55","274","1976-05-30 12:17:42"
"689","79","1135","2001-12-06 22:20:05"
"690","12","1934","1979-06-10 20:13:26"
"691","17","681","2009-05-19 00:56:44"
"692","61","398","2011-10-05 22:31:34"
"693","57","1240","1982-07-26 07:15:29"
"694","10","1992","2022-10-03 06:30:15"
"695","16","526","1990-02-06 23:56:22"
"696","72","1272","1993-08-16 20:55:41"
"697","80","1814","2007-04-16 22:03:25"
"698","90","153","1980-12-11 12:56:15"
"699","26","1760","1983-10-25 02:26:56"
"700","75","1645","1986-03-17 20:52:10"
"701","35","48","1997-02-18 23:02:05"
"702","79","29","1997-01-28 12:39:42"
"703","28","171","2015-07-12 03:28:44"
"704","58","731","1976-01-30 02:02:47"
"705","87","1523","2012-10-25 23:58:38"
"706","68","1405","2012-06-24 10:16:28"
"707","83","976","1996-12-29 19:35:12"
"708","56","526","1970-11-22 01:01:37"
"709","42","430","1986-02-20 17:33:32"
"710","62","720","2021-08-25 21:41:30"
"711","85","579","2013-11-25 10:14:21"
"712","97","37","1990-10-08 22:15:48"
"713","37","1803","2001-10-19 09:53:37"
"714","97","1934","1979-07-05 12:04:49"
"715","13","1473","1972-08-28 00:00:25"
"716","11","423","2003-09-10 08:18:19"
"717","22","44","2014-03-15 22:36:56"
"718","66","1192","1996-10-18 01:22:40"
"719","23","375","1997-04-11 16:57:31"
"720","72","1024","1985-01-18 13:33:31"
"721","79","436","2015-02-27 15:37:18"
"722","74","605","2005-09-16 05:35:19"
"723","86","48","1988-02-14 12:02:20"
"724","39","732","1986-07-28 15:24:43"
"725","10","1387","2023-03-08 18:23:23"
"726","87","1461","1974-07-10 13:29:55"
"727","89","838","1995-05-17 12:48:45"
"728","59","158","1973-09-24 16:39:51"
"729","68","891","2007-01-24 17:56:15"
"730","43","801","1980-05-07 02:07:00"
"731","91","377","2018-05-30 20:36:02"
"732","26","828","2002-06-09 00:05:51"
"733","78","1795","1976-06-20 16:05:19"
"734","19","291","1973-11-13 10:43:21"
"735","21","66","1980-01-26 14:10:24"
"736","40","1030","2004-06-10 08:03:33"
"737","31","1607","2023-02-06 09:22:59"
"738","98","588","1985-02-24 13:22:18"
"739","48","1364","1979-02-07 16:34:26"
"740","68","312","1978-10-27 09:36:32"
"741","4","971","1988-04-27 04:41:38"
"742","59","1481","2021-08-13 16:33:07"
"743","45","1633","1974-11-03 14:14:14"
"744","17","957","2021-04-26 05:13:31"
"745","60","1122","1976-06-05 13:07:13"
"746","21","979","1983-01-31 17:17:41"
"747","54","1817","2007-07-04 00:22:54"
"748","74","1330","2013-02-14 08:31:04"
"749","22","254","2020-09-25 07:46:39"
"750","31","176","1987-04-25 01:39:04"
"751","57","748","1972-08-08 22:17:31"
"752","51","1420","2019-09-05 10:00:27"
"753","55","530","2003-05-26 20:41:57"
"754","52","1961","1974-01-09 09:13:26"
"755","19","646","2004-03-26 00:24:57"
"756","15","677","2018-12-04 03:09:46"
"757","37","636","2000-08-29 21:52:24"
"758","92","1799","2010-06-18 14:12:10"
"759","91","295","1985-06-01 09:16:07"
"760","44","749","2005-01-15 16:11:25"
"761","81","599","2001-10-18 12:02:11"
"762","35","39","1975-05-29 05:27:19"
"763","94","1038","2003-02-18 19:59:07"
"764","47","176","2020-02-07 21:58:22"
"765","53","409","1991-01-23 04:19:49"
"766","39","483","2007-12-01 23:49:03"
"767","87","360","2018-03-20 22:48:09"
"768","98","1411","1993-05-16 22:16:17"
"769","85","139","2017-08-13 13:50:47"
"770","61","646","1978-06-01 17:50:19"
"771","38","1411","2011-09-09 22:52:29"
"772","24","1374","1981-08-01 07:55:35"
"773","58","114","1993-10-13 13:58:45"
"774","48","1678","1997-09-11 01:43:16"
"775","31","1272","2013-10-23 03:53:23"
"776","11","1739","2020-09-30 10:53:06"
"777","45","927","1983-08-05 14:21:22"
"778","67","1962","2014-08-07 12:41:56"
"779","35","1243","1988-03-04 05:07:45"
"780","59","70","2021-08-10 22:45:28"
"781","20","738","1988-12-25 19:18:16"
"782","45","895","1989-05-26 19:30:47"
"783","47","1326","1982-07-22 08:17:53"
"784","35","1812","2010-01-03 16:08:00"
"785","7","1415","1999-05-24 12:18:22"
"786","95","1240","1971-12-08 18:10:39"
"787","2","1230","1972-07-16 07:38:06"
"788","94","28","2012-09-08 22:57:50"
"789","49","1269","1983-02-25 11:56:20"
"790","7","270","2016-03-21 12:27:15"
"791","87","1509","2012-07-30 00:52:50"
"792","35","1379","2022-10-01 15:04:11"
"793","40","754","2014-05-02 08:54:57"
"794","60","993","1985-10-16 14:07:02"
"795","69","1300","2008-08-20 03:50:38"
"796","13","1339","2009-06-02 17:12:22"
"797","77","669","2022-01-15 01:46:52"
"798","29","27","2009-02-12 22:31:57"
"799","85","1117","1978-05-24 19:43:00"
"800","29","327","2002-10-28 03:12:58"
"801","16","1461","2002-03-14 17:44:51"
"802","90","155","1970-02-16 16:45:59"
"803","30","882","1996-12-18 17:45:49"
"804","40","28","1984-11-10 07:39:13"
"805","45","1311","2004-07-12 01:45:44"
"806","5","1873","1980-02-02 06:37:29"
"807","38","1192","1982-01-20 12:52:49"
"808","0","200","1998-07-04 08:17:57"
"809","44","1905","2021-07-04 00:00:24"
"810","69","135","1987-01-26 16:08:28"
"811","20","1533","2015-01-28 21:02:50"
"812","5","1484","1992-08-20 11:43:47"
"813","64","1929","1988-01-26 07:26:08"
"814","28","1564","2012-11-26 09:55:13"
"815","74","1612","2006-03-19 02:51:00"
"816","74","635","1976-12-07 18:04:08"
"817","43","566","1978-03-03 07:03:02"
"818","24","1570","1999-07-27 18:37:25"
"819","3","1285","1984-07-26 16:46:21"
"820","32","1754","2012-09-05 01:13:14"
"821","54","1205","1993-09-21 15:11:09"
"822","4","192","1977-09-09 10:28:53"
"823","55","1073","1973-07-31 12:56:11"
"824","96","1599","2003-10-28 22:17:39"
"825","74","1379","1980-11-20 21:57:19"
"826","29","55","1978-01-21 02:00:33"
"827","16","1679","2021-11-13 09:48:11"
"828","90","1920","2012-02-29 10:54:09"
"829","53","1277","2012-07-10 20:34:00"
"830","16","1378","1983-07-14 09:33:00"
"831","18","630","2013-02-26 21:56:35"
"832","86","65","1999-07-09 21:57:40"
"833","37","217","2001-11-24 12:56:46"
"834","40","802","1992-05-05 09:13:06"
"835","52","810","2016-04-30 13:40:09"
"836","46","490","1980-11-13 04:49:42"
"837","31","1561","2022-01-18 20:58:52"
"838","63","1799","1975-02-20 14:16:51"
"839","34","855","1975-07-02 21:48:56"
"840","79","1327","1971-12-26 15:58:16"
"841","40","837","2010-02-16 23:45:11"
"842","41","29","1976-10-13 03:43:50"
"843","57","1418","2010-12-12 12:57:02"
"844","31","358","1991-02-27 22:49:10"
"845","70","224","1995-10-09 05:54:45"
"846","45","977","1985-12-19 09:56:15"
"847","98","1983","1986-01-01 05:13:16"
"848","87","514","2002-01-05 18:13:51"
"849","8","270","1978-05-25 09:57:27"
"850","68","14","2021-04-20 17:44:56"
"851","31","270","1989-02-27 18:41:11"
"852","0","554","2004-04-03 20:38:20"
"853","73","1779","1991-11-10 01:14:07"
"854","66","1808","1998-10-30 18:33:35"
"855","67","847","2011-10-27 20:40:36"
"856","58","350","2010-10-08 18:16:06"
"857","31","239","2018-12-20 19:34:07"
"858","47","1727","2016-01-12 16:11:40"
"859","77","124","1972-11-30 11:36:08"
"860","55","997","1976-12-14 18:16:09"
"861","57","605","1998-04-02 14:41:29"
"862","71","572","1998-06-01 11:23:37"
"863","73","967","2014-01-21 13:22:36"
"864","98","618","1972-12-21 23:28:50"
"865","2","1929","1982-05-10 04:57:08"
"866","98","931","1994-03-15 10:17:55"
"867","73","476","1992-12-22 18:01:40"
"868","33","1526","1970-12-05 12:39:37"
"869","35","1009","1997-09-07 13:09:42"
"870","81","485","2023-01-24 14:29:37"
"871","96","816","1979-12-15 02:43:41"
"872","16","1975","1979-09-30 14:29:39"
"873","97","245","2006-07-26 13:02:47"
"874","56","672","2009-10-30 16:24:33"
"875","81","353","1995-08-10 05:09:23"
"876","4","844","1990-12-23 07:48:29"
"877","41","1111","2001-08-25 05:49:39"
"878","82","567","2020-10-11 12:51:10"
"879","4","1747","2009-12-06 18:12:58"
"880","66","1699","1987-04-02 22:43:08"
"881","56","1004","1970-05-25 12:30:40"
"882","76","159","2005-07-10 05:23:51"
"883","30","805","2016-07-29 10:44:03"
"884","32","364","1976-04-02 19:50:43"
"885","72","1545","1976-12-21 03:20:10"
"886","70","1432","1980-11-10 04:56:53"
"887","75","1434","1999-06-07 23:34:39"
"888","9","1232","2012-05-23 02:46:59"
"889","19","801","2020-03-14 17:53:42"
"890","62","1519","1978-04-03 10:55:32"
"891","79","1629","1981-11-22 15:13:29"
"892","79","51","2016-05-30 09:21:07"
"893","82","254","1983-05-02 20:59:09"
"894","20","1541","2007-11-03 23:28:15"
"895","47","1937","1978-10-13 18:13:46"
"896","49","1156","1989-06-28 20:02:52"
"897","39","559","1977-08-17 23:42:07"
"898","34","1052","1976-07-27 15:20:52"
"899","2","153","1973-04-30 19:06:40"
"900","17","753","2005-11-09 00:18:40"
"901","61","1135","2001-03-21 13:47:47"
"902","50","1727","2010-02-16 14:29:08"
"903","22","807","1987-11-19 17:34:31"
"904","27","1111","1970-05-06 00:53:53"
"905","79","1425","2017-05-18 13:12:00"
"906","30","906","2007-12-20 15:06:11"
"907","12","478","2024-08-08 14:09:26"
"908","64","1243","2014-03-16 15:06:09"
"909","56","1293","1975-12-10 12:06:07"
"910","67","467","2023-11-28 00:58:00"
"911","2","558","1990-03-22 08:59:00"
"912","98","1107","1971-11-07 01:24:10"
"913","75","1786","1980-03-27 09:40:23"
"914","4","1242","1996-01-02 15:03:48"
"915","38","1889","2011-02-22 17:25:21"
"916","45","153","1970-07-27 00:45:30"
"917","19","331","2018-02-13 01:47:46"
"918","59","1460","1980-05-21 00:32:00"
"919","71","937","1995-03-01 14:08:04"
"920","35","775","1986-02-22 20:22:26"
"921","69","333","2017-10-02 22:23:30"
"922","31","1954","2014-02-04 15:24:02"
"923","56","817","1985-10-01 00:19:18"
"924","70","1259","2014-11-18 00:47:17"
"925","10","39","2019-03-10 06:32:07"
"926","88","1059","1986-06-10 01:06:45"
"927","75","1215","2005-09-04 01:27:10"
"928","49","261","2017-01-06 07:03:15"
"929","22","295","2019-08-31 04:17:42"
"930","6","467","1983-12-11 06:40:22"
"931","12","555","1975-06-08 15:14:33"
"932","63","1446","2010-10-14 09:18:12"
"933","80","92","2021-10-29 10:04:26"
"934","9","896","1989-05-18 14:03:26"
"935","57","1181","2007-06-09 01:56:01"
"936","18","48","1972-04-03 20:36:59"
"937","47","9","1996-06-06 16:33:22"
"938","22","1007","2007-07-22 20:09:32"
"939","45","530","1983-03-24 05:08:41"
"940","47","1526","1993-12-19 04:23:45"
"941","18","724","2001-07-16 12:48:24"
"942","55","1979","1994-04-29 04:32:35"
"943","20","1717","1997-05-19 22:26:25"
"944","95","533","1999-02-13 18:56:43"
"945","87","496","2019-10-19 05:20:32"
"946","61","1768","2022-03-11 12:22:45"
"947","65","1102","2023-05-30 16:42:59"
"948","48","140","1976-08-22 19:21:10"
"949","43","1699","1974-05-15 19:52:41"
"950","30","27","2008-07-05 12:30:08"
"951","28","683","2005-02-28 14:04:43"
"952","48","1186","2000-03-21 01:23:00"
"953","55","1193","2009-04-27 06:22:44"
"954","46","1234","2002-07-09 21:10:46"
"955","77","498","1996-08-05 11:24:22"
"956","12","119","2017-03-04 13:05:00"
"957","34","1015","1982-01-06 20:47:38"
"958","76","572","2015-02-07 22:02:22"
"959","83","408","1980-04-13 11:14:34"
"960","72","1277","1995-10-12 11:17:48"
"961","22","1875","1981-10-10 19:24:09"
"962","15","974","2012-08-10 22:55:38"
"963","31","1803","1994-10-29 14:41:58"
"964","91","274","1991-12-08 23:21:09"
"965","27","1240","2001-06-20 18:48:33"
"966","0","1862","2010-12-23 12:34:00"
"967","96","1937","1977-03-19 23:03:12"
"968","50","261","2022-11-24 21:34:16"
"969","32","133","2004-08-01 17:41:16"
"970","3","1792","1976-10-12 05:00:33"
"971","21","417","1978-12-19 05:57:41"
"972","23","65","1985-04-05 22:32:17"
"973","6","1168","2018-07-30 10:49:01"
"974","72","181","1999-02-05 12:33:11"
"975","82","1825","1985-02-02 05:04:26"
"976","22","960","1980-08-29 16:25:35"
"977","20","1738","2018-09-01 12:58:21"
"978","1","600","1997-09-30 18:12:35"
"979","55","828","1980-08-09 19:13:43"
"980","2","1076","2007-01-21 19:33:15"
"981","87","9","2023-09-03 01:26:36"
"982","6","929","1987-09-05 23:24:51"
"983","14","234","2007-06-03 02:43:12"
"984","11","948","1978-07-29 20:05:29"
"985","20","859","2010-11-15 03:12:32"
"986","10","916","2004-12-25 09:23:05"
"987","88","1920","2010-08-28 20:31:22"
"988","79","341","1992-01-15 12:21:02"
"989","59","1630","1972-02-07 03:54:02"
"990","18","1320","1985-06-09 06:00:27"
"991","14","1218","2021-10-28 15:41:31"
"992","91","1273","2015-02-27 13:18:21"
"993","37","372","2021-01-21 01:31:08"
"994","94","384","1989-02-03 14:24:46"
"995","5","1655","1981-11-21 08:42:56"
"996","33","1117","1981-11-29 01:17:06"
"997","98","524","2003-05-18 03:47:10"
"998","25","1994","1985-02-11 13:08:58"
"999","96","365","1975-03-02 03:36:48"
"1000","23","1406","2012-02-26 20:11:29"
"1001","58","1727","1992-09-28 02:38:48"
"1002","70","208","1985-11-24 09:26:25"
"1003","77","1218","1987-06-13 07:22:18"
"1004","55","14","2005-01-02 02:31:42"
"1005","6","1230","1987-09-15 22:07:13"
"1006","66","678","2024-08-03 18:40:54"
"1007","19","1277","2015-12-29 18:38:13"
"1008","84","487","2010-07-26 23:02:19"
"1009","39","554","2011-12-14 10:31:32"
"1010","19","386","2019-10-16 19:34:06"
"1011","1","251","2010-05-21 00:25:22"
"1012","3","1416","1996-04-26 01:13:16"
"1013","29","618","1977-03-30 11:27:26"
"1014","12","1059","2023-01-21 10:11:29"
"1015","46","1960","2004-05-09 05:10:40"
"1016","5","515","2024-09-02 06:06:46"
"1017","42","1346","1991-08-13 12:34:46"
"1018","2","1804","2005-05-14 15:32:29"
"1019","23","148","2007-01-26 07:49:44"
"1020","60","327","1978-04-07 06:30:04"
"1021","95","644","1988-02-19 21:51:33"
"1022","43","406","2014-03-18 11:29:19"
"1023","65","987","1970-11-06 23:23:56"
"1024","57","194","1988-12-21 16:44:09"
"1025","62","406","1976-11-30 05:34:25"
"1026","65","1598","1998-05-06 15:55:35"
"1027","69","588","1982-02-08 19:15:33"
"1028","13","1962","2012-09-10 00:46:50"
"1029","45","252","2004-03-02 15:00:37"
"1030","14","377","1980-06-23 07:25:59"
"1031","86","681","2003-10-23 15:52:31"
"1032","61","1663","1981-08-03 20:55:03"
"1033","52","589","2014-10-20 17:50:29"
"1034","30","38","1998-12-04 18:00:47"
"1035","36","311","2014-07-15 08:27:16"
"1036","85","404","2021-09-04 16:17:58"
"1037","10","1729","2007-08-03 22:57:50"
"1038","83","629","2020-06-12 18:26:26"
"1039","6","1918","2018-11-25 17:03:59"
"1040","13","1434","1981-03-15 14:07:20"
"1041","67","74","1979-01-17 04:39:19"
"1042","30","1634","1985-03-31 02:15:52"
"1043","48","738","1992-05-06 00:24:30"
"1044","6","835","1991-10-10 12:59:10"
"1045","74","1606","2011-02-08 21:42:47"
"1046","47","1072","2015-07-02 00:44:20"
"1047","27","622","1997-03-13 12:04:09"
"1048","87","1610","2021-08-06 15:27:50"
"1049","99","1332","2008-01-11 05:22:11"
"1050","26","1899","1994-03-29 04:28:31"
"1051","23","836","2016-04-12 05:29:06"
"1052","16","1974","1992-10-18 10:43:46"
"1053","68","1421","2023-03-08 15:33:43"
"1054","58","34","1982-10-29 18:00:22"
"1055","21","190","2022-02-09 18:41:42"
"1056","70","695","1990-08-04 12:11:37"
"1057","97","363","1983-02-22 22:34:20"
"1058","14","995","2019-01-31 12:38:42"
"1059","2","1561","2017-04-21 07:33:10"
"1060","65","222","2017-01-05 03:04:55"
"1061","39","1197","1980-07-09 06:59:49"
"1062","78","976","2005-07-31 18:26:07"
"1063","85","889","1997-12-13 19:52:47"
"1064","1","18","2010-06-29 07:23:38"
"1065","80","135","2008-01-04 07:00:51"
"1066","83","1443","1986-02-26 11:23:25"
"1067","31","1914","1992-03-31 15:04:11"
"1068","89","1725","2005-09-29 02:56:07"
"1069","64","483","1998-03-06 06:07:49"
"1070","91","392","1996-10-07 11:40:14"
"1071","72","1769","2018-09-22 15:40:52"
"1072","92","747","1973-01-03 23:10:14"
"1073","89","1335","1981-10-10 04:07:34"
"1074","80","239","1986-06-01 17:21:28"
"1075","75","1233","1992-08-18 10:15:34"
"1076","2","1498","2012-10-29 15:21:25"
"1077","60","1920","1972-08-31 20:38:37"
"1078","93","427","1974-12-05 03:25:09"
"1079","64","1343","2002-12-18 12:29:51"
"1080","41","919","1980-01-30 12:47:55"
"1081","17","1570","1976-12-30 12:47:33"
"1082","34","1135","1985-09-09 14:30:22"
"1083","29","1456","1996-12-27 13:34:33"
"1084","71","1668","2009-03-29 03:14:07"
"1085","79","1406","2022-08-23 15:25:52"
"1086","91","268","1990-09-26 16:34:05"
"1087","10","859","1996-12-17 05:20:38"
"1088","44","1439","2013-06-14 00:13:08"
"1089","85","1275","2023-04-27 20:21:03"
"1090","4","291","2023-06-23 01:56:49"
"1091","27","1650","1987-09-19 07:59:54"
"1092","19","1076","2024-10-09 02:38:41"
"1093","24","1259","1976-02-04 10:24:11"
"1094","86","154","1973-08-18 01:29:06"
"1095","6","1335","1984-04-23 21:07:07"
"1096","98","260","1983-01-09 12:48:33"
"1097","26","316","2013-12-20 04:04:43"
"1098","98","1260","1972-10-17 04:40:07"
"1099","77","1939","2009-04-06 13:42:40"
"1100","90","508","2014-04-09 10:33:11"
"1101","11","1091","2021-09-19 05:14:44"
"1102","35","386","2020-07-24 11:01:33"
"1103","42","826","1981-05-27 21:13:29"
"1104","88","1773","1989-07-27 14:56:01"
"1105","19","1976","1975-02-02 20:36:00"
"1106","71","844","1986-03-25 03:43:24"
"1107","2","537","2003-12-07 13:42:11"
"1108","22","281","2004-10-07 12:15:02"
"1109","61","1636","1977-09-08 15:18:20"
"1110","90","1836","2004-03-08 14:36:50"
"1111","12","1914","1973-07-25 09:18:33"
"1112","92","1243","2004-08-23 17:47:26"
"1113","42","649","2011-08-26 09:13:30"
"1114","38","1873","1976-08-08 07:33:39"
"1115","16","1438","1970-06-01 07:22:26"
"1116","67","717","1996-10-15 16:00:38"
"1117","61","1323","1980-10-01 08:26:31"
"1118","56","1640","2012-08-29 01:55:51"
"1119","82","483","2023-07-23 12:51:01"
"1120","48","358","1985-06-09 07:40:45"
"1121","78","384","1989-04-11 20:39:31"
"1122","72","710","1986-03-14 07:47:40"
"1123","80","1037","1970-05-20 01:32:50"
"1124","91","155","1995-10-12 02:32:05"
"1125","45","1911","1995-03-29 15:58:25"
"1126","50","1404","1984-09-11 03:20:13"
"1127","16","1217","1983-01-03 12:18:09"
"1128","84","1717","2003-10-29 10:58:05"
"1129","26","1232","1975-06-27 10:05:38"
"1130","32","110","1998-01-03 19:19:51"
"1131","18","891","1976-08-08 09:23:34"
"1132","55","874","1981-01-15 15:17:22"
"1133","44","724","2017-02-08 07:35:17"
"1134","37","1312","1991-07-20 23:46:32"
"1135","89","1842","2012-12-05 14:26:52"
"1136","51","1037","2001-03-02 20:21:29"
"1137","34","1664","2009-08-16 00:54:02"
"1138","25","181","2019-02-18 19:51:47"
"1139","89","1111","1982-01-25 11:38:55"
"1140","64","1542","2010-02-11 02:30:21"
"1141","91","498","2015-06-25 15:14:56"
"1142","20","39","1995-10-12 20:32:01"
"1143","11","1275","2015-07-16 05:29:21"
"1144","38","1168","2004-01-20 18:31:39"
"1145","62","1692","1990-11-22 09:38:49"
"1146","49","811","1975-09-24 15:21:23"
"1147","81","732","1992-09-17 14:52:43"
"1148","51","604","1992-09-19 05:19:10"
"1149","69","158","1972-12-01 20:14:05"
"1150","35","312","2000-09-17 10:28:15"
"1151","64","867","2016-03-26 22:20:42"
"1152","5","1403","1984-05-26 14:58:08"
"1153","57","1343","1981-09-21 01:37:23"
"1154","50","678","2000-05-12 01:57:18"
"1155","39","119","2024-01-27 19:40:06"
"1156","42","359","2008-11-26 15:09:09"
"1157","33","1217","1978-05-09 18:28:52"
"1158","9","470","2020-09-20 13:42:51"
"1159","0","896","1987-04-26 17:24:36"
"1160","25","436","2013-03-12 03:44:49"
"1161","27","1674","1984-10-30 16:22:15"
"1162","24","1300","1998-01-01 23:50:36"
"1163","4","512","2007-07-06 22:34:03"
"1164","56","612","1990-11-25 10:07:33"
"1165","31","338","2013-10-05 10:34:19"
"1166","6","344","1988-11-05 07:49:40"
"1167","48","1496","2020-01-30 18:40:14"
"1168","71","955","1989-09-05 08:56:22"
"1169","43","676","1989-01-12 06:31:57"
"1170","26","1690","1972-07-02 13:08:09"
"1171","19","653","2009-08-29 02:49:28"
"1172","12","869","1981-05-20 14:44:09"
"1173","95","749","2023-11-16 11:11:13"
"1174","2","1439","2000-02-04 15:22:51"
"1175","21","1418","1971-02-16 14:34:48"
"1176","85","775","2021-04-09 06:49:07"
"1177","74","244","1993-07-11 06:06:22"
"1178","82","348","1993-07-10 09:36:45"
"1179","79","1808","2011-08-10 20:56:55"
"1180","65","1595","1974-11-18 08:10:11"
"1181","72","597","2013-01-28 02:56:10"
"1182","41","256","2019-12-29 12:45:24"
"1183","68","1273","1975-06-12 01:59:04"
"1184","82","822","2007-02-13 09:18:29"
"1185","64","222","2003-06-11 11:56:02"
"1186","22","293","2006-10-22 01:33:05"
"1187","46","186","1980-10-13 03:09:24"
"1188","46","1047","1985-03-25 03:02:43"
"1189","91","139","2007-12-04 05:33:34"
"1190","96","359","1997-11-30 04:30:37"
"1191","55","613","2015-10-29 11:27:30"
"1192","56","1740","1994-03-01 00:29:16"
"1193","12","563","2020-03-25 17:09:38"
"1194","43","458","1982-06-09 01:36:28"
"1195","39","1668","1978-03-13 10:47:35"
"1196","84","1754","1988-08-17 23:26:08"
"1197","7","599","1995-08-14 04:33:27"
"1198","74","1739","2020-11-27 17:15:32"
"1199","24","1099","1982-12-19 11:23:06"
"1200","69","657","1994-11-27 06:44:41"
"1201","15","1751","2009-03-10 20:05:49"
"1202","66","1481","1993-10-28 17:00:34"
"1203","27","1173","2015-10-05 11:39:38"
"1204","67","1378","2011-07-31 03:58:47"
"1205","27","572","1979-11-26 10:17:58"
"1206","50","732","1982-10-06 00:19:14"
"1207","23","505","1971-10-05 13:47:03"
"1208","31","1933","1992-11-07 18:35:09"
"1209","82","1232","1979-12-27 02:22:07"
"1210","13","319","1989-07-22 20:17:05"
"1211","3","531","2020-11-23 16:31:53"
"1212","68","1404","1985-01-18 16:44:32"
"1213","43","717","1981-01-14 02:01:34"
"1214","68","688","2020-04-18 12:59:14"
"1215","14","1207","1993-12-18 14:02:57"
"1216","7","705","1986-06-20 00:21:53"
"1217","81","1117","2022-01-14 02:21:11"
"1218","82","1393","1998-04-11 15:06:12"
"1219","76","1378","1972-08-02 04:36:08"
"1220","12","428","2012-06-20 23:26:06"
"1221","72","902","2001-09-11 03:21:12"
"1222","82","597","2003-11-29 00:14:10"
"1223","11","1388","1970-03-12 11:18:00"
"1224","91","1311","1982-10-09 00:03:38"
"1225","11","1805","1973-08-12 16:39:18"
"1226","56","782","1997-02-04 11:23:31"
"1227","41","1088","1978-09-10 19:40:18"
"1228","40","281","2019-10-18 02:15:07"
"1229","4","76","2000-02-17 09:12:32"
"1230","17","1224","1985-11-03 12:47:44"
"1231","7","1899","2010-08-25 18:49:58"
"1232","37","916","2000-08-09 22:15:06"
"1233","92","325","1985-01-03 22:19:45"
"1234","38","1294","1977-09-29 04:21:31"
"1235","66","947","1991-06-08 22:52:55"
"1236","95","436","1974-03-30 04:54:26"
"1237","31","729","2004-07-14 13:19:06"
"1238","58","127","1977-01-18 07:50:41"
"1239","13","364","1989-10-06 18:40:47"
"1240","36","1868","2014-10-27 23:28:27"
"1241","30","811","1988-10-19 21:51:09"
"1242","69","815","1984-05-10 04:19:19"
"1243","74","626","2002-10-17 17:25:57"
"1244","28","941","1974-09-29 23:46:47"
"1245","40","1145","1975-05-03 11:38:34"
"1246","76","398","1981-09-16 05:25:00"
"1247","87","327","1983-05-07 03:15:00"
"1248","1","739","1996-09-21 10:44:42"
"1249","38","360","2022-07-17 07:28:23"
"1250","86","1322","2022-09-03 13:10:13"
"1251","59","261","2022-12-12 04:00:14"
"1252","10","386","2015-10-06 03:39:47"
"1253","51","1868","1992-03-29 13:01:52"
"1254","89","222","2017-07-16 10:38:13"
"1255","21","546","2012-07-18 17:33:45"
"1256","29","1415","1983-11-26 13:19:36"
"1257","53","1555","2017-08-10 22:32:00"
"1258","77","819","2018-04-16 11:10:52"
"1259","38","780","1983-01-25 09:51:04"
"1260","59","242","2011-10-05 04:58:00"
"1261","84","695","2003-11-18 13:12:09"
"1262","30","1481","2020-10-31 21:57:49"
"1263","79","1457","1994-11-04 01:12:43"
"1264","82","15","2000-10-17 15:24:12"
"1265","9","1821","2021-05-29 05:17:29"
"1266","75","1141","2012-06-30 03:35:38"
"1267","34","1275","1988-04-30 23:02:05"
"1268","12","93","2006-10-27 15:43:34"
"1269","81","812","2022-02-10 12:16:33"
"1270","44","603","1995-06-29 12:25:40"
"1271","12","1272","1975-12-19 17:11:04"
"1272","85","1685","1993-03-10 01:54:24"
"1273","4","1535","1984-06-06 20:03:37"
"1274","36","524","2010-07-31 06:13:14"
"1275","6","512","1972-08-09 03:41:55"
"1276","0","1739","1976-04-10 00:01:52"
"1277","14","1393","1980-06-07 14:58:12"
"1278","12","826","1972-10-22 21:23:48"
"1279","66","605","2002-11-28 07:12:09"
"1280","7","724","1987-10-26 16:12:12"
"1281","54","717","2003-03-04 16:42:42"
"1282","21","274","1971-12-23 12:46:28"
"1283","18","691","1982-07-25 06:40:26"
"1284","60","1533","1990-08-04 16:13:36"
"1285","1","1208","1989-09-01 19:42:18"
"1286","87","1184","2018-03-03 08:07:14"
"1287","50","194","1993-03-09 23:34:54"
"1288","86","929","1975-02-19 06:36:12"
